n,"Date Time, GMT-04:00",Temp,Treat,Rep
392,04/19/18 04:10:00 AM,24.738,Ctrl,C
393,04/19/18 04:20:00 AM,24.738,Ctrl,C
394,04/19/18 04:30:00 AM,24.738,Ctrl,C
395,04/19/18 04:40:00 AM,24.738,Ctrl,C
396,04/19/18 04:50:00 AM,24.738,Ctrl,C
397,04/19/18 05:00:00 AM,24.738,Ctrl,C
398,04/19/18 05:10:00 AM,24.738,Ctrl,C
399,04/19/18 05:20:00 AM,24.835,Ctrl,C
400,04/19/18 05:30:00 AM,24.835,Ctrl,C
401,04/19/18 05:40:00 AM,24.738,Ctrl,C
402,04/19/18 05:50:00 AM,24.738,Ctrl,C
403,04/19/18 06:00:00 AM,24.738,Ctrl,C
404,04/19/18 06:10:00 AM,24.738,Ctrl,C
405,04/19/18 06:20:00 AM,24.738,Ctrl,C
406,04/19/18 06:30:00 AM,24.738,Ctrl,C
407,04/19/18 06:40:00 AM,24.835,Ctrl,C
408,04/19/18 06:50:00 AM,24.738,Ctrl,C
409,04/19/18 07:00:00 AM,24.835,Ctrl,C
410,04/19/18 07:10:00 AM,24.835,Ctrl,C
411,04/19/18 07:20:00 AM,24.835,Ctrl,C
412,04/19/18 07:30:00 AM,24.835,Ctrl,C
413,04/19/18 07:40:00 AM,24.835,Ctrl,C
414,04/19/18 07:50:00 AM,24.835,Ctrl,C
415,04/19/18 08:00:00 AM,24.835,Ctrl,C
416,04/19/18 08:10:00 AM,24.835,Ctrl,C
417,04/19/18 08:20:00 AM,24.835,Ctrl,C
418,04/19/18 08:30:00 AM,24.835,Ctrl,C
419,04/19/18 08:40:00 AM,24.835,Ctrl,C
420,04/19/18 08:50:00 AM,24.835,Ctrl,C
421,04/19/18 09:00:00 AM,24.835,Ctrl,C
422,04/19/18 09:10:00 AM,24.738,Ctrl,C
423,04/19/18 09:20:00 AM,24.738,Ctrl,C
424,04/19/18 09:30:00 AM,24.738,Ctrl,C
425,04/19/18 09:40:00 AM,24.738,Ctrl,C
426,04/19/18 09:50:00 AM,24.738,Ctrl,C
427,04/19/18 10:00:00 AM,24.738,Ctrl,C
428,04/19/18 10:10:00 AM,24.738,Ctrl,C
429,04/19/18 10:20:00 AM,24.738,Ctrl,C
430,04/19/18 10:30:00 AM,24.641,Ctrl,C
431,04/19/18 10:40:00 AM,24.641,Ctrl,C
432,04/19/18 10:50:00 AM,24.641,Ctrl,C
433,04/19/18 11:00:00 AM,24.641,Ctrl,C
434,04/19/18 11:10:00 AM,24.641,Ctrl,C
435,04/19/18 11:20:00 AM,24.641,Ctrl,C
436,04/19/18 11:30:00 AM,24.641,Ctrl,C
437,04/19/18 11:40:00 AM,24.641,Ctrl,C
438,04/19/18 11:50:00 AM,24.641,Ctrl,C
439,04/19/18 12:00:00 PM,24.545,Ctrl,C
440,04/19/18 12:10:00 PM,24.545,Ctrl,C
441,04/19/18 12:20:00 PM,24.545,Ctrl,C
442,04/19/18 12:30:00 PM,24.545,Ctrl,C
443,04/19/18 12:40:00 PM,24.545,Ctrl,C
444,04/19/18 12:50:00 PM,24.545,Ctrl,C
445,04/19/18 01:00:00 PM,24.545,Ctrl,C
446,04/19/18 01:10:00 PM,24.545,Ctrl,C
447,04/19/18 01:20:00 PM,24.545,Ctrl,C
448,04/19/18 01:30:00 PM,24.545,Ctrl,C
449,04/19/18 01:40:00 PM,24.545,Ctrl,C
450,04/19/18 01:50:00 PM,24.545,Ctrl,C
451,04/19/18 02:00:00 PM,24.545,Ctrl,C
452,04/19/18 02:10:00 PM,24.545,Ctrl,C
453,04/19/18 02:20:00 PM,24.545,Ctrl,C
454,04/19/18 02:30:00 PM,24.545,Ctrl,C
455,04/19/18 02:40:00 PM,24.545,Ctrl,C
