n,"Date Time, GMT-04:00",Temp,Treat,Rep
241,04/18/18 03:00:00 AM,24.062,Ctrl,A
242,04/18/18 03:10:00 AM,24.062,Ctrl,A
243,04/18/18 03:20:00 AM,24.062,Ctrl,A
244,04/18/18 03:30:00 AM,24.062,Ctrl,A
245,04/18/18 03:40:00 AM,24.062,Ctrl,A
246,04/18/18 03:50:00 AM,24.062,Ctrl,A
247,04/18/18 04:00:00 AM,24.062,Ctrl,A
248,04/18/18 04:10:00 AM,24.062,Ctrl,A
249,04/18/18 04:20:00 AM,24.062,Ctrl,A
250,04/18/18 04:30:00 AM,24.062,Ctrl,A
251,04/18/18 04:40:00 AM,24.062,Ctrl,A
252,04/18/18 04:50:00 AM,24.062,Ctrl,A
253,04/18/18 05:00:00 AM,24.062,Ctrl,A
254,04/18/18 05:10:00 AM,24.062,Ctrl,A
255,04/18/18 05:20:00 AM,24.062,Ctrl,A
256,04/18/18 05:30:00 AM,24.062,Ctrl,A
257,04/18/18 05:40:00 AM,24.062,Ctrl,A
258,04/18/18 05:50:00 AM,24.062,Ctrl,A
259,04/18/18 06:00:00 AM,24.062,Ctrl,A
260,04/18/18 06:10:00 AM,24.062,Ctrl,A
261,04/18/18 06:20:00 AM,24.062,Ctrl,A
262,04/18/18 06:30:00 AM,24.062,Ctrl,A
263,04/18/18 06:40:00 AM,23.966,Ctrl,A
264,04/18/18 06:50:00 AM,23.966,Ctrl,A
265,04/18/18 07:00:00 AM,23.966,Ctrl,A
266,04/18/18 07:10:00 AM,24.062,Ctrl,A
267,04/18/18 07:20:00 AM,23.966,Ctrl,A
268,04/18/18 07:30:00 AM,23.966,Ctrl,A
269,04/18/18 07:40:00 AM,24.062,Ctrl,A
270,04/18/18 07:50:00 AM,24.062,Ctrl,A
271,04/18/18 08:00:00 AM,24.062,Ctrl,A
272,04/18/18 08:10:00 AM,24.062,Ctrl,A
273,04/18/18 08:20:00 AM,24.062,Ctrl,A
274,04/18/18 08:30:00 AM,24.062,Ctrl,A
275,04/18/18 08:40:00 AM,23.966,Ctrl,A
276,04/18/18 08:50:00 AM,23.966,Ctrl,A
277,04/18/18 09:00:00 AM,23.966,Ctrl,A
278,04/18/18 09:10:00 AM,23.966,Ctrl,A
279,04/18/18 09:20:00 AM,23.966,Ctrl,A
280,04/18/18 09:30:00 AM,23.869,Ctrl,A
281,04/18/18 09:40:00 AM,23.869,Ctrl,A
282,04/18/18 09:50:00 AM,23.869,Ctrl,A
283,04/18/18 10:00:00 AM,23.869,Ctrl,A
284,04/18/18 10:10:00 AM,23.869,Ctrl,A
285,04/18/18 10:20:00 AM,23.869,Ctrl,A
286,04/18/18 10:30:00 AM,23.773,Ctrl,A
287,04/18/18 10:40:00 AM,23.773,Ctrl,A
288,04/18/18 10:50:00 AM,23.773,Ctrl,A
289,04/18/18 11:00:00 AM,23.773,Ctrl,A
290,04/18/18 11:10:00 AM,23.773,Ctrl,A
291,04/18/18 11:20:00 AM,23.773,Ctrl,A
292,04/18/18 11:30:00 AM,23.773,Ctrl,A
293,04/18/18 11:40:00 AM,23.773,Ctrl,A
294,04/18/18 11:50:00 AM,23.773,Ctrl,A
295,04/18/18 12:00:00 PM,23.677,Ctrl,A
296,04/18/18 12:10:00 PM,23.773,Ctrl,A
297,04/18/18 12:20:00 PM,23.677,Ctrl,A
298,04/18/18 12:30:00 PM,23.677,Ctrl,A
299,04/18/18 12:40:00 PM,23.677,Ctrl,A
300,04/18/18 12:50:00 PM,23.677,Ctrl,A
301,04/18/18 01:00:00 PM,23.677,Ctrl,A
302,04/18/18 01:10:00 PM,23.677,Ctrl,A
303,04/18/18 01:20:00 PM,23.677,Ctrl,A
304,04/18/18 01:30:00 PM,23.677,Ctrl,A
305,04/18/18 01:40:00 PM,23.677,Ctrl,A
306,04/18/18 01:50:00 PM,23.677,Ctrl,A
307,04/18/18 02:00:00 PM,23.677,Ctrl,A
308,04/18/18 02:10:00 PM,23.677,Ctrl,A
309,04/18/18 02:20:00 PM,23.677,Ctrl,A
310,04/18/18 02:30:00 PM,23.677,Ctrl,A
311,04/18/18 02:40:00 PM,23.677,Ctrl,A
312,04/18/18 02:50:00 PM,23.677,Ctrl,A
313,04/18/18 03:00:00 PM,23.677,Ctrl,A
314,04/18/18 03:10:00 PM,23.677,Ctrl,A
315,04/18/18 03:20:00 PM,23.677,Ctrl,A
316,04/18/18 03:30:00 PM,23.773,Ctrl,A
317,04/18/18 03:40:00 PM,23.773,Ctrl,A
318,04/18/18 03:50:00 PM,23.773,Ctrl,A
319,04/18/18 04:00:00 PM,23.773,Ctrl,A
320,04/18/18 04:10:00 PM,23.773,Ctrl,A
321,04/18/18 04:20:00 PM,23.773,Ctrl,A
322,04/18/18 04:30:00 PM,23.773,Ctrl,A
323,04/18/18 04:40:00 PM,23.773,Ctrl,A
324,04/18/18 04:50:00 PM,23.773,Ctrl,A
325,04/18/18 05:00:00 PM,23.869,Ctrl,A
326,04/18/18 05:10:00 PM,23.869,Ctrl,A
327,04/18/18 05:20:00 PM,23.869,Ctrl,A
328,04/18/18 05:30:00 PM,23.966,Ctrl,A
329,04/18/18 05:40:00 PM,23.966,Ctrl,A
330,04/18/18 05:50:00 PM,23.966,Ctrl,A
331,04/18/18 06:00:00 PM,23.966,Ctrl,A
332,04/18/18 06:10:00 PM,23.966,Ctrl,A
333,04/18/18 06:20:00 PM,24.062,Ctrl,A
334,04/18/18 06:30:00 PM,24.062,Ctrl,A
335,04/18/18 06:40:00 PM,24.062,Ctrl,A
336,04/18/18 06:50:00 PM,24.062,Ctrl,A
337,04/18/18 07:00:00 PM,24.158,Ctrl,A
338,04/18/18 07:10:00 PM,24.158,Ctrl,A
339,04/18/18 07:20:00 PM,24.158,Ctrl,A
340,04/18/18 07:30:00 PM,24.158,Ctrl,A
341,04/18/18 07:40:00 PM,24.158,Ctrl,A
342,04/18/18 07:50:00 PM,24.158,Ctrl,A
343,04/18/18 08:00:00 PM,24.255,Ctrl,A
344,04/18/18 08:10:00 PM,24.255,Ctrl,A
345,04/18/18 08:20:00 PM,24.255,Ctrl,A
346,04/18/18 08:30:00 PM,24.255,Ctrl,A
347,04/18/18 08:40:00 PM,24.255,Ctrl,A
348,04/18/18 08:50:00 PM,24.255,Ctrl,A
349,04/18/18 09:00:00 PM,24.351,Ctrl,A
350,04/18/18 09:10:00 PM,24.351,Ctrl,A
351,04/18/18 09:20:00 PM,24.351,Ctrl,A
352,04/18/18 09:30:00 PM,24.351,Ctrl,A
353,04/18/18 09:40:00 PM,24.351,Ctrl,A
354,04/18/18 09:50:00 PM,24.351,Ctrl,A
355,04/18/18 10:00:00 PM,24.351,Ctrl,A
356,04/18/18 10:10:00 PM,24.351,Ctrl,A
357,04/18/18 10:20:00 PM,24.351,Ctrl,A
358,04/18/18 10:30:00 PM,24.351,Ctrl,A
359,04/18/18 10:40:00 PM,24.448,Ctrl,A
360,04/18/18 10:50:00 PM,24.448,Ctrl,A
361,04/18/18 11:00:00 PM,24.448,Ctrl,A
362,04/18/18 11:10:00 PM,24.448,Ctrl,A
363,04/18/18 11:20:00 PM,24.448,Ctrl,A
364,04/18/18 11:30:00 PM,24.448,Ctrl,A
365,04/18/18 11:40:00 PM,24.448,Ctrl,A
366,04/18/18 11:50:00 PM,24.448,Ctrl,A
367,04/19/18 12:00:00 AM,24.448,Ctrl,A
368,04/19/18 12:10:00 AM,24.448,Ctrl,A
369,04/19/18 12:20:00 AM,24.448,Ctrl,A
370,04/19/18 12:30:00 AM,24.545,Ctrl,A
371,04/19/18 12:40:00 AM,24.545,Ctrl,A
372,04/19/18 12:50:00 AM,24.545,Ctrl,A
373,04/19/18 01:00:00 AM,24.545,Ctrl,A
374,04/19/18 01:10:00 AM,24.545,Ctrl,A
375,04/19/18 01:20:00 AM,24.545,Ctrl,A
376,04/19/18 01:30:00 AM,24.545,Ctrl,A
377,04/19/18 01:40:00 AM,24.545,Ctrl,A
378,04/19/18 01:50:00 AM,24.545,Ctrl,A
379,04/19/18 02:00:00 AM,24.545,Ctrl,A
380,04/19/18 02:10:00 AM,24.545,Ctrl,A
381,04/19/18 02:20:00 AM,24.545,Ctrl,A
382,04/19/18 02:30:00 AM,24.545,Ctrl,A
383,04/19/18 02:40:00 AM,24.545,Ctrl,A
384,04/19/18 02:50:00 AM,24.545,Ctrl,A
385,04/19/18 03:00:00 AM,24.545,Ctrl,A
386,04/19/18 03:10:00 AM,24.545,Ctrl,A
387,04/19/18 03:20:00 AM,24.545,Ctrl,A
388,04/19/18 03:30:00 AM,24.545,Ctrl,A
389,04/19/18 03:40:00 AM,24.545,Ctrl,A
390,04/19/18 03:50:00 AM,24.545,Ctrl,A
391,04/19/18 04:00:00 AM,24.545,Ctrl,A
392,04/19/18 04:10:00 AM,24.545,Ctrl,A
393,04/19/18 04:20:00 AM,24.545,Ctrl,A
394,04/19/18 04:30:00 AM,24.545,Ctrl,A
395,04/19/18 04:40:00 AM,24.545,Ctrl,A
396,04/19/18 04:50:00 AM,24.641,Ctrl,A
397,04/19/18 05:00:00 AM,24.641,Ctrl,A
398,04/19/18 05:10:00 AM,24.641,Ctrl,A
399,04/19/18 05:20:00 AM,24.641,Ctrl,A
400,04/19/18 05:30:00 AM,24.641,Ctrl,A
401,04/19/18 05:40:00 AM,24.641,Ctrl,A
402,04/19/18 05:50:00 AM,24.641,Ctrl,A
403,04/19/18 06:00:00 AM,24.641,Ctrl,A
404,04/19/18 06:10:00 AM,24.641,Ctrl,A
405,04/19/18 06:20:00 AM,24.641,Ctrl,A
406,04/19/18 06:30:00 AM,24.641,Ctrl,A
407,04/19/18 06:40:00 AM,24.641,Ctrl,A
408,04/19/18 06:50:00 AM,24.641,Ctrl,A
